id	title	title_source	title_uri	ccodes	matches	names	types	aat_types	parent_name	parent_id	lon	lat	geowkt	geo_source	geo_id	start	end
90686	Ulaidh				tgn:7444189;dbp:Ulster	Ulaidh;Ulster	nation				-7	54.4	POINT (-7 54.4)		dbp:Ulster	1200	1400
90687	Ulan Bator			MN	dbp:Ulaanbaatar	Ulan Bator	inhabited places				106.917	47.92	POINT (106.917 47.92)		dbp:Ulaanbaatar	1917	1930
90688	Ulenje				dbp:Ulenje	Ulenje	cultural group				33.6833	-8.93333	POINT (33.6833 -8.93333)		dbp:Ulenje	1650	1800
90689	Uliassutai			MN	tgn:1083225;dbp:Uliastai	Uliassutai	inhabited places				96.8433	47.7428	POINT (96.8433 47.7428)		dbp:Uliastai	-140	1295
90690	Ulithi				tgn:7006221;wd:Q1350219;viaf:316389030;gn:1558635;dbp:Ulithi	Ulithi	island				139.6667	10	POINT (139.6667 10)		tgn:7006221	1945	1980
90691	Ullung-do				wd:Q41172;viaf:237479532;tgn:1009556;gn:1833754;dbp:Ulleungdo	Ullung-do	island				130.867	37.5	POINT (130.867 37.5)		dbp:Ulleungdo	1950	1953
90692	Ulm			DE	dbp:Ulm	Ulm	inhabited places				9.98333	48.4	POINT (9.98333 48.4)		dbp:Ulm	1400	1500
90693	Ulsan			KR	tgn:1082390;dbp:Ulsan	Ulsan	inhabited places				129.35	35.5333	POINT (129.35 35.5333)		tgn:1082390	1467	1598
90694	Ulster				dbp:Ulster	Ulster	region				-7	54.4	POINT (-7 54.4)		dbp:Ulster	1066	1095
90695	Ulundi			ZA	tgn:1093720;dbp:Ulundi	Ulundi	inhabited places				31.4333	-28.3	POINT (31.4333 -28.3)		tgn:1093720	1854	1914
90696	Umataka			JP		Umataka	archaeological site									-6000	-2000
90697	Umayyad Caliphate				dbp:Umayyad_Caliphate	Umayyad Caliphate	nation									674	750
90698	Umayyads				dbp:Umayyad_Caliphate	Umayyads	dynasty									800	1200
90699	Umballa				dbp:Ambala	Umballa	inhabited places				76.78	30.38	POINT (76.78 30.38)		dbp:Ambala	1857	1859
90700	Umbri			IT	tgn:7037373;dbp:Umbri	Umbri	cultural group				16.216667	38.883333	POINT (16.216667 38.883333)		tgn:7037373	-500	-500
90701	Umbu			BR		Umbu	archaeological site									-12000	-1000
90702	Umm Said			QA	dbp:Mesaieed	Umm Said	inhabited places				51.55	24.98	POINT (51.55 24.98)		dbp:Mesaieed		
90703	Umm an Nar			AE		Umm an Nar	inhabited places									-3500	-2000
90704	Umma			IQ	tgn:6006206;wd:Q740952;dbp:Umma	Umma	inhabited places				45.8667	31.6333	POINT (45.8667 31.6333)		tgn:6006206	-3000	-2000
90705	Undi				dbp:Undi	Undi	nation				81.4667	16.6	POINT (81.4667 16.6)		dbp:Undi	1500	1800
90706	Ungava, District of					Ungava, District of	province									1860	1920
90707	Ungava, Péninsule d'					Ungava, Péninsule d';Ungava, Peninsule d'	landform									1783	1905
90708	Ungju					Ungju	region									300	900
90709	Union Pacific Railroad				dbp:Union_Pacific_Railroad	Union Pacific Railroad	railroad									1783	1905
90710	Union of Soviet Socialist Republics				dbp:Soviet_Union	Union of Soviet Socialist Republics	nation				37.6167	55.75	POINT (37.6167 55.75)		dbp:Soviet_Union	1927	1949
90711	United Arab Emirates				wd:Q878;viaf:255510393;tgn:1000143;gn:290557;loc:n79086806;whg:90541;dbp:United_Arab_Emirates	United Arab Emirates	nation				54	24	POINT (54 24)		dbp:United_Arab_Emirates	1900	2005
90712	United Kingdom				wd:Q145;viaf:127756949;tgn:7008591;gn:2635167;loc:n79023147;dbp:United_Kingdom	United Kingdom	nation				-3	55	POINT (-3 55)		dbp:United_Kingdom	1879	1918
90713	United Netherlands				dbp:Dutch_Republic	United Netherlands	nation				4.3	52.0833	POINT (4.3 52.0833)		dbp:Dutch_Republic	1815	1852
90714	United Provinces					United Provinces	nation									1648	1715
90715	United States of America				dbp:United_States	United States of America	nation				-100	40	POINT (-100 40)		dbp:United_States	1775	1783
90716	University			US		University	burial mound									-700	-400
90717	Unorganized territory				dbp:Unorganized_territory	Unorganized territory	region									1820	1820
90718	Unterwalden				wd:Q214069;viaf:244083259;dbp:Unterwalden	Unterwalden	region				8.31	46.87	POINT (8.31 46.87)		dbp:Unterwalden	1291	1815
90719	Upolu			WS	dbp:Upolu	Upolu	inhabited places				-171.75	-13.9167	POINT (-171.75 -13.9167)		dbp:Upolu	1800	2005
90720	Upper Bembe					Upper Bembe	nation									1625	1625
90721	Upper Burma					Upper Burma	nation									1858	1914
90722	Upper Egypt			EG	dbp:Upper_Egypt	Upper Egypt	nation									-1550	-1070
90723	Upper Gelderland					Upper Gelderland	region;province									1648	1795
90724	Upper Lorraine				dbp:Duchy_of_Lorraine	Upper Lorraine	region									800	1000
90725	Upper Nubia			EG		Upper Nubia	nation									-1550	-1070
90726	Upper Ohio Frontier					Upper Ohio Frontier	region									1775	1783
90727	Upper Silesia				dbp:Upper_Silesia	Upper Silesia	region				18	50	POINT (18 50)		dbp:Upper_Silesia	1923	1923
90728	Upper Swan			AU	dbp:Upper_Swan,_Western_Australia	Upper Swan	inhabited places				116.025	31.773	POINT (116.025 31.773)		dbp:Upper_Swan,_Western_Australia	-60000	1
90729	Upper Volta					Upper Volta	nation									1880	1920
90730	Uppsala Scandinavia			SE		Uppsala Scandinavia	inhabited places									1560	1721
90731	Ur			IQ	tgn:7002485;dbp:Ur	Ur	inhabited places				46.106065	30.960924	POINT (46.106065 30.960924)		tgn:7002485	-3250	-500
90761	Usumbura			BI	tgn:1088128;dbp:Bujumbura	Usumbura;Bujumbura	inhabited places				29.3667	-3.38333	POINT (29.3667 -3.38333)		dbp:Bujumbura	1856	1865
90732	Uraiyur			IN	dbp:Uraiyur	Uraiyur	inhabited places				78.6783	10.8281	POINT (78.67829999999999 10.8281)		dbp:Uraiyur	300	550
90733	Ural				tgn:1131273;wd:Q80240;viaf:244291565;gn:478869	Ural	river				51.8	47	POINT (51.8 47)		tgn:1131273	1310	1360
90734	Ural Mountains				wd:Q35600;viaf:243436120;gn:1488441;loc:sh85141266;dbp:Ural_Mountains	Ural Mountains	mountain range				60	60	POINT (60 60)		dbp:Ural_Mountains	-200	400
90735	Ural'sk			KZ	tgn:1060690;whg:90736;dbp:Oral,_Kazakhstan	Ural'sk	inhabited places				51.3667	51.2333	POINT (51.3667 51.2333)		dbp:Oral,_Kazakhstan	1985	2005
90736	Ural'sk				dbp:Oral,_Kazakhstan	Ural'sk	region				51.3667	51.2333	POINT (51.3667 51.2333)		dbp:Oral,_Kazakhstan	1600	1914
90737	Urartu				viaf:138518304;tgn:7006651;gn:174982;loc:n92057129;dbp:Armenia	Urartu;Armenia	nation				44.5167	40.1833	POINT (44.5167 40.1833)		dbp:Armenia	-950	-539
90738	Urbino			IT	tgn:7003994;dbp:Urbino	Urbino	inhabited places				12.633333	43.716667	POINT (12.633333 43.716667)		tgn:7003994	1400	1500
90739	Urbino			IT	tgn:7003994;dbp:Urbino	Urbino	nation				12.633333	43.716667	POINT (12.633333 43.716667)		tgn:7003994	1453	1571
90740	Uren			US		Uren	inhabited places									400	1500
90741	Ures			MX	tgn:1018563;dbp:Ures	Ures	inhabited places				-110.383	29.4167	POINT (-110.383 29.4167)		dbp:Ures	1492	1600
90742	Urewe			KE	wd:Q3552272;dbp:Urewe	Urewe	archaeological site				34.3375	-0.0475	POINT (34.3375 -0.0475)		dbp:Urewe	-600	600
90743	Urga			MN	tgn:7000872;dbp:Ulaanbaatar	Urga;Ulan Bator	inhabited places				106.8667	47.9	POINT (106.8667 47.9)		tgn:7000872		
90744	Urgench			UZ	tgn:7016605;dbp:Urgench	Urgench	inhabited places				60.6333	41.55	POINT (60.6333 41.55)		dbp:Urgench	1206	1294
90745	Uri					Uri	region									1291	1815
90746	Uribe			CO	tgn:1024052;dbp:Uribe	Uribe	inhabited places				-74.3667	3.2667	POINT (-74.36669999999999 3.2667)		tgn:1024052	1970	2005
90747	Urmia, Lake				dbp:Lake_Urmia	Urmia, Lake	lake				45.3167	37.7	POINT (45.3167 37.7)		dbp:Lake_Urmia	-550	-331
90748	Uruguay				wd:Q77;viaf:129569873;tgn:1000058;gn:3439705;loc:n50000647;dbp:Uruguay	Uruguay	nation				-56	-33	POINT (-56 -33)		tgn:1000058	1945	1995
90749	Uruguay				tgn:1131297;wd:Q18278;gn:3439704;dbp:Uruguay	Uruguay	river				-56	-33	POINT (-56 -33)		dbp:Uruguay	1500	1800
90750	Uruk			IQ	tgn:7016635;dbp:Uruk	Uruk	religious structure;inhabited places				45.65	31.316667	POINT (45.65 31.316667)		tgn:7016635	-8000	-5000
90751	Uruk IV Buildings			IQ		Uruk IV Buildings	single built work									-4000	-500
90752	Urumchi			CN	tgn:7001978	Urumchi;Urijmqi	inhabited places				87.630506	43.807347	POINT (87.630506 43.807347)		tgn:7001978	1644	1911
90753	Uruvela			IN		Uruvela	inhabited places									-900	600
90754	Uryankhai					Uryankhai	region									1840	1910
90755	Ushinara					Ushinara	region									-900	600
90756	Uspanapa				tgn:1131307;wd:Q7902089	Uspanapa	river				-94.474	17.97	POINT (-94.474 17.97)		tgn:1131307	-500	1
90757	Ussuri				tgn:7014478;dbp:Ussuri_River	Ussuri	region;nation				135.078056	48.451667	POINT (135.078056 48.451667)		tgn:7014478	1600	1914
90758	Ussuri				tgn:7014478;wd:Q207777;viaf:256970562;gn:2034281;dbp:Ussuri_River	Ussuri	river				135.078056	48.451667	POINT (135.078056 48.451667)		tgn:7014478	-206	220
90759	Usui			TZ		Usui	inhabited places									1768	1880
90760	Usumacinta				tgn:1131313;wd:Q1139679;viaf:149105383;loc:sh91000473;dbp:Usumacinta_River	Usumacinta	river				-91.820833	17.883333	POINT (-91.82083299999999 17.883333)		tgn:1131313	100	1200
90762	Utah			US	tgn:7007827;dbp:Utah	Utah	region;state				-110	40	POINT (-110 40)		tgn:7007827	1783	1896
90763	Utatlán			GT	wd:Q2121220;dbp:Q'umarkaj	Utatlán;Utatlan	inhabited places				-91.17198889	15.02352778	POINT (-91.17198888999999 15.02352778)		wd:Q2121220	1200	1600
90764	Ute					Ute	cultural group									1492	1600
90765	Utica			TN	tgn:7018163	Utica	inhabited places				10.0667	37.066	POINT (10.0667 37.066)		tgn:7018163	-264	-201
90766	Utkala				tgn:7016694	Utkala	region				84	21	POINT (84 21)		tgn:7016694	-1000	1
90767	Utqiagvik			US	whg:81907;dbp:Barrow,_Alaska	Utqiagvik	inhabited places				-156.766	71.2956	POINT (-156.766 71.29559999999999)		dbp:Barrow,_Alaska	700	1500
90768	Utrecht			NL	loc:n79022996;gn:2745911;viaf:124196221;wd:Q803;tgn:7006926;dbp:Utrecht	Utrecht	inhabited places				5.11667	52.0833	POINT (5.11667 52.0833)		dbp:Utrecht	1100	1400
90769	Utrecht				viaf:242587557;gn:2745909;loc:n79123505;wd:Q776;tgn:7003627;dbp:Utrecht	Utrecht	province				5.11667	52.0833	POINT (5.11667 52.0833)		dbp:Utrecht	1568	1609
90770	Utsunomiya			JP	tgn:7004832;dbp:Utsunomiya	Utsunomiya	inhabited places				139.883	36.5551	POINT (139.883 36.5551)		dbp:Utsunomiya	1150	1350
90771	Uttar Pradesh				viaf:237706282;tgn:7016722;gn:1253626;loc:n80125998;dplace:SCCS63;dbp:Uttar_Pradesh	Uttar Pradesh	region				80.91	26.85	POINT (80.91 26.85)		dbp:Uttar_Pradesh	1947	2000
90772	Uttara Parvat-Asreya					Uttara Parvat-Asreya	region									-100	500
90773	Uttarapatha				dbp:Uttarapatha	Uttarapatha	region									-365	-181
90774	Utz			US		Utz	inhabited places									400	1500
90775	Uvea				tgn:7000671	Uvea	island				-176.166	-13.3	POINT (-176.166 -13.3)		tgn:7000671	-6000	1000
90776	Uvira			CG;CD	wd:Q33510965;gn:204405;dbp:Uvira	Uvira	inhabited places				29.14	-3.37	POINT (29.14 -3.37)		dbp:Uvira	1768	1880
90777	Uxmal			MX	dbp:Uxmal	Uxmal	inhabited places				-89.7714	20.3594	POINT (-89.7714 20.3594)		dbp:Uxmal	200	800
90778	Uzbek Empire					Uzbek Empire	nation									1550	1550
90779	Uzbekistan				wd:Q265;viaf:130982800;tgn:7006661;gn:1512440;loc:n91129869;dbp:Uzbekistan	Uzbekistan	nation				66.0	41.0	POINT (66 41)		wd:Q265	1979	2005
90780	Uzbeks				dbp:Uzbeks	Uzbeks	dynasty									1526	1707
90781	Uzbeks				dbp:Uzbeks	Uzbeks	cultural group									1979	2005
90782	Uzhgorod			UA	gn:690548;viaf:246125883;wd:Q156711;tgn:1060581;dbp:Uzhhorod	Uzhgorod	inhabited places				22.295	48.6239	POINT (22.295 48.6239)		dbp:Uzhhorod	1945	1952
90783	Vaccaei				dbp:Vaccaei	Vaccaei	cultural group									-200	-120
90784	Vadodara			IN	tgn:7001505;whg:81896;dbp:Vadodara	Vadodara	inhabited places				73.2	22.3	POINT (73.2 22.3)		tgn:7001505	2004	2004
90785	Vadsa			NO		Vadsa	inhabited places									1829	1932
90786	Vagarshapat			AM	tgn:7012670;dbp:Vagharshapat	Vagarshapat	religious division				44.2925	40.1728	POINT (44.2925 40.1728)		dbp:Vagharshapat	600	600
90787	Vahavasi			IN		Vahavasi	inhabited places									-365	-181
90788	Vaidisha					Vaidisha	region									-1000	1
90789	Vaikam			IN	tgn:1077264;wd:Q2477208;gn:1253544;loc:no00014673;dbp:Vaikom	Vaikam	inhabited places				76.4	9.76667	POINT (76.40000000000001 9.76667)		dbp:Vaikom	1879	1947
90790	Vairaatea				wd:Q1811458;gn:4030490;dbp:Vairaatea	Vairaatea	island				-139.217	-19.35	POINT (-139.217 -19.35)		dbp:Vairaatea	1500	1800
90791	Vaishali			IN	tgn:7032043;wd:Q1509463	Vaishali;Besarh	religious center;inhabited places				85.125591666	25.986594444	POINT (85.12559166600001 25.986594444)		wd:Q1509463	-100	500
90792	Vaitea					Vaitea	region									300	1680
90793	Vajji				dbp:Vajji	Vajji	region									-1500	500
90794	Vajji Confederation					Vajji Confederation	nation									-750	-500
90795	Vakatakas				dbp:Vakataka_dynasty	Vakatakas	dynasty									250	500
90796	Valabhi			IN	dbp:Vallabhi	Valabhi	religious center				71.8795	21.8878	POINT (71.87949999999999 21.8878)		dbp:Vallabhi	-1550	-200
90797	Valdivia			CL	dbp:Valdivia	Valdivia	inhabited places				-73.2458	-39.8139	POINT (-73.2458 -39.8139)		dbp:Valdivia	1500	1800
90798	Valdivia			EC	tgn:6006268;dbp:Valdivia	Valdivia	archaeological site				-77	-3	POINT (-77 -3)		tgn:6006268	-20000	-1750
90799	Valence					Valence;Valentia;Valentia Julia;Ventia France	inhabited places									1337	1453
90800	Valencia			VE	tgn:1025319;dbp:Valencia	Valencia	inhabited places				-67.9833	10.2333	POINT (-67.9833 10.2333)		tgn:1025319	1810	1830
90801	Valencia			ES	dbp:Valencia	Valencia	inhabited places				-0.375	39.4667	POINT (-0.375 39.4667)		dbp:Valencia	1100	1400
90802	Valenciennes			FR	tgn:7008471;dbp:Valenciennes	Valenciennes	inhabited places				3.5233	50.3581	POINT (3.5233 50.3581)		dbp:Valenciennes	1648	1715
90803	Valentia			ES	loc:n78095488;gn:2509954;viaf:159645160;wd:Q8818;tgn:7008769;dbp:Valencia	Valentia;Valencia	inhabited places				-0.366667	39.466667	POINT (-0.366667 39.466667)		tgn:7008769	-51	150
90804	Valeria, Via			IT		Valeria, Via	road									-240	-240
90805	Valhika			AF	viaf:123188280;gn:1147290;loc:n83005425;whg:81808;whg:81748;dbp:Balkh	Valhika;Balkh	inhabited places				66.8736	36.7731	POINT (66.8736 36.7731)		dbp:Balkh	300	550
90806	Valladolid			ES	tgn:7008771;dbp:Valladolid	Valladolid	inhabited places				-4.716667	41.65	POINT (-4.716667 41.65)		tgn:7008771	1100	1400
90807	Valle San Bartolomé			MX		Valle San Bartolomé;Valle San Bartolome	inhabited places									1492	1600
90808	Valle de Bravo			MX	dbp:Valle_de_Bravo	Valle de Bravo	inhabited places				-100.131	19.1925	POINT (-100.131 19.1925)		dbp:Valle_de_Bravo	100	1200
90809	Valley Forge			US	dbp:Valley_Forge	Valley Forge	inhabited places				-75.4392	40.0969	POINT (-75.4392 40.0969)		dbp:Valley_Forge	1775	1783
90810	Valmy			FR	tgn:7009711;dbp:Valmy	Valmy	inhabited places				4.7744	49.0853	POINT (4.7744 49.0853)		dbp:Valmy	1789	1795
90811	Valona			AL	tgn:7010744;dbp:Vlorë	Valona;Vlorë	inhabited places				19.4833	40.4833	POINT (19.4833 40.4833)		tgn:7010744		
90812	Valparaiso			CL	tgn:7005087;dbp:Valparaíso	Valparaiso	inhabited places				-71.6167	-33.05	POINT (-71.61669999999999 -33.05)		dbp:Valparaíso	1500	1800
90813	Valsequillo			MX		Valsequillo	inhabited places									-120000	-10000
90814	Vamsha					Vamsha	region									-1500	500
90815	Van Diemen's Land			AU	dbp:Tasmania	Van Diemen's Land;Tasmania	island				147	42	POINT (147 42)		dbp:Tasmania	1500	1800
90816	Van, Lake					Van, Lake;Thospitis	lake									-550	-331
90817	Vanavashika					Vanavashika	region									-1000	1
90818	Vanavasi			IN	wd:Q510581;dbp:Vanavasi	Vanavasi	inhabited places				77.8788	11.7524	POINT (77.8788 11.7524)		dbp:Vanavasi	300	550
90819	Vanchi			IN		Vanchi	inhabited places									300	550
90820	Vancouver			CA	viaf:134812645;gn:6173331;loc:n81018470;wd:Q24639;tgn:7013135;dbp:Vancouver	Vancouver	inhabited places				-123.1	49.2167	POINT (-123.1 49.2167)		tgn:7013135	1860	1920
90821	Vandals				dbp:Vandals	Vandals	cultural group									240	395
90822	Vandals, Kingdom of the					Vandals, Kingdom of the	nation									500	500
90823	Vanga				dbp:Vanga	Vanga	region									-100	500
90824	Vannes			FR	whg:83427;dbp:Vannes	Vannes;Dariorigum	inhabited places				-2.7603	47.6559	POINT (-2.7603 47.6559)		dbp:Vannes	750	850
90825	Vanuatu				tgn:1000225;wd:Q19399831;dbp:Vanuatu	Vanuatu	island group;nation				167	-16	POINT (167 -16)		dbp:Vanuatu	1950	2005
90826	Vapheio			GR	dbp:Vaphio	Vapheio	inhabited places				22.4608	37.0222	POINT (22.4608 37.0222)		dbp:Vaphio	-1550	-1150
90827	Varad			RO		Varad	inhabited places									1200	1400
90828	Varanasi			IN	tgn:7001509;wd:Q4008679;whg:81836;dbp:Varanasi	Varanasi;Kashi	inhabited places				83.010415	25.316682	POINT (83.01041499999999 25.316682)		tgn:7001509	300	550
90829	Varazdin			HR	dbp:Varaždin	Varazdin	inhabited places				16.3333	46.312	POINT (16.3333 46.312)		dbp:Varaždin	1990	1999
90830	Vardar				tgn:7015932;wd:Q189596;gn:733949;dbp:Vardar	Vardar	river				22.721	40.502	POINT (22.721 40.502)		tgn:7015932	1990	1999
90831	Varmans					Varmans	nation									550	1206
90832	Varna			BG	tgn:7010662;wd:Q946052;whg:87795;dbp:Varna	Varna;Odessus	archaeological site;inhabited places				27.95	43.2	POINT (27.95 43.2)		tgn:7010662	-4500	-2500
90833	Varohio					Varohio	cultural group									1492	1600
90834	Varunadvipa					Varunadvipa	nation									400	1200
90835	Vasa			FI	tgn:7009964	Vasa	inhabited places				21.6	63.1	POINT (21.6 63.1)		tgn:7009964	1840	1910
90836	Vasati					Vasati	nation									-3100	-3100
90837	Vatapi			IN	dbp:Badami	Vatapi	inhabited places				75.68	15.92	POINT (75.68000000000001 15.92)		dbp:Badami	300	550
90838	Vatapi, Chalukyas of					Vatapi, Chalukyas of	nation										
90839	Vatican City			IT	dbp:Vatican_City	Vatican City	nation				12.45	41.9033	POINT (12.45 41.9033)		dbp:Vatican_City	2005	2005
90840	Vatnajökull			IS	dbp:Vatnajökull	Vatnajökull;Vatnajokull	glacier				-16.8	64.4	POINT (-16.8 64.40000000000001)		dbp:Vatnajökull	795	900
90841	Vatsa				dbp:Vatsa	Vatsa	region;nation									-3100	-3100
90842	Vatsagulma			IN		Vatsagulma	inhabited places									300	550
90843	Vattina			RO		Vattina	inhabited places									-2300	-1500
90844	Vauchamps			FR		Vauchamps	inhabited places										
90845	Vava'u Group				dbp:Vavaʻu	Vava'u Group	island group				-173.983	-18.65	POINT (-173.983 -18.65)		dbp:Vavaʻu		
90846	Vegkop			ZA		Vegkop	inhabited places									1816	1895
90847	Veii			IT	dbp:Veii;tgn:7009104	Veii	inhabited places				12.4	42.0333	POINT (12.4 42.0333)		tgn:7009104	-240	-240
90848	Velia			IT	tgn:7008314;wd:Q18437913;gn:9035418;whg:83817;dbp:Velia	Velia	inhabited places				15.15	40.166667	POINT (15.15 40.166667)		tgn:7008314	-240	-240
90849	Velika Morava				wd:Q211328;gn:784636;loc:sh89004190;dbp:Great_Morava	Velika Morava	river				21.0347	44.7117	POINT (21.0347 44.7117)		dbp:Great_Morava	1990	1999
90850	Velikye			RU		Velikye	inhabited places									1500	1595
90851	Velitrae			IT	tgn:7009108;dbp:Velletri	Velitrae	inhabited places				12.783333	41.683333	POINT (12.783333 41.683333)		tgn:7009108	-240	-240
90852	Velizh			RU	tgn:1060996;dbp:Velizh	Velizh	inhabited places				31.2167	55.6	POINT (31.2167 55.6)		tgn:1060996	1500	1595
90853	Vembar			IN		Vembar	inhabited places									1500	1800
90854	Venaissin			FR	tgn:7655964;dbp:Comtat_Venaissin	Venaissin	nation				5	44.0833	POINT (5 44.0833)		dbp:Comtat_Venaissin	1648	1715
90855	Vendée			FR	dbp:Vendée	Vendée;Vendee	region				-1.42667	46.6706	POINT (-1.42667 46.6706)		dbp:Vendée	1789	1795
90856	Veneti			IT		Veneti	cultural group									-240	-240
90857	Venetia			IT	viaf:136651400;tgn:7018159;gn:6542284;loc:n79018142	Venetia	nation				12.331944444	45.439722222	POINT (12.331944444 45.439722222)		wd:Q641	1815	1852
90858	Venetian Republic				dbp:Republic_of_Venice	Venetian Republic	nation									1100	1300
90859	Venezuela				wd:Q717;viaf:235482277;tgn:1000059;gn:3625428;loc:n78095508;dbp:Venezuela	Venezuela	nation				-67.0	8.0	POINT (-67 8)		wd:Q717		
90860	Venezuela, Gulf of				dbp:Gulf_of_Venezuela	Venezuela, Gulf of	gulf				-71	11.5	POINT (-71 11.5)		dbp:Gulf_of_Venezuela	1500	1800
90861	Vengi			IN		Vengi	inhabited places									300	550
90862	Vengipura			IN		Vengipura	inhabited places									-100	500
90863	Vengurla			IN	tgn:1077279;wd:Q2445434;gn:1253257;loc:no2004118167;dbp:Vengurla	Vengurla	inhabited places				73.633333	15.866667	POINT (73.63333299999999 15.866667)		tgn:1077279	1500	1800
90864	Venice			IT	viaf:136651400;gn:6542284;loc:n79018142;wd:Q641;tgn:7018159;dbp:Venice	Venice;Venetia	inhabited places				12.326667	45.438611	POINT (12.326667 45.438611)		tgn:7018159	1310	1360
90865	Venice			IT	viaf:136651400;tgn:7018159;gn:6542284;loc:n79018142;dbp:Venice	Venice	nation				12.3358	45.4375	POINT (12.3358 45.4375)		dbp:Venice	1600	1700
90866	Venice, Gulf of				dbp:Gulf_of_Venice	Venice, Gulf of	gulf				13	45.3167	POINT (13 45.3167)		dbp:Gulf_of_Venice	1915	1918
90867	Venice, Lagoon of			IT		Venice, Lagoon of	lagoon									900	1400
90868	Venus and Rome, Temple of			IT		Venus and Rome, Temple of	single built work									300	300
90869	Venusia			IT	tgn:7004231;dbp:Venosa	Venusia;Venosa	inhabited places				15.816667	40.966667	POINT (15.816667 40.966667)		tgn:7004231	-240	-240
90870	Veracruz			MX		Veracruz;Vera Cruz	region;nation;inhabited places;inhabited places									100	1200
90871	Veranja			IN		Veranja	inhabited places									-900	600
90872	Vercelli			IT	tgn:7005662;dbp:Vercelli	Vercelli;Vercellae	inhabited places				8.416667	45.316667	POINT (8.416667 45.316667)		tgn:7005662	1100	1400
90873	Verde, Cape				dbp:Cape_Verde	Verde, Cape	headland				-23.6167	15.1111	POINT (-23.6167 15.1111)		dbp:Cape_Verde	1325	1500
90874	Verden					Verden	region									1560	1721
90875	Verdun			FR	dbp:Verdun	Verdun;Verodunum	inhabited places				5.3876	49.162	POINT (5.3876 49.162)		dbp:Verdun	1648	1715
90876	Verkhneudinsk			RU	gn:7536080;wd:Q6816;tgn:7014947;dbp:Ulan-Ude	Verkhneudinsk;Ulan-Ude	inhabited places				107.6	51.8333	POINT (107.6 51.8333)		dbp:Ulan-Ude	1873	1929
90877	Vermont			US	gn:5242283;viaf:128936020;loc:n79007067;wd:Q16551;tgn:7007828;dbp:Vermont	Vermont	state				-73	44	POINT (-73 44)		tgn:7007828	1783	1896
90878	Vernon			US		Vernon	inhabited places									1919	1919
90879	Verny			KZ	tgn:7011439;whg:81256;whg:81254;dbp:Almaty	Verny;Alma-Ata	inhabited places				76.928	43.256	POINT (76.928 43.256)		tgn:7011439	1873	1929
90880	Verona			IT	loc:n80065887;viaf:140704516;gn:6541865;loc:n79021787;wd:Q2028;tgn:7003262;dbp:Verona	Verona	inhabited places				10.9833	45.4333	POINT (10.9833 45.4333)		dbp:Verona	1100	1300
90881	Verona			IT	viaf:140704516;tgn:7003262;gn:6541865;loc:n80065887;dbp:Verona	Verona	region				10.9833	45.4333	POINT (10.9833 45.4333)		dbp:Verona	1150	1310
90882	Versailles			FR	gn:2969679;viaf:263545907;gn:6444096;loc:n79026909;wd:Q621;tgn:7008070;dbp:Palace_of_Versailles	Versailles	inhabited places				2.134236	48.803593	POINT (2.134236 48.803593)		tgn:7008070	1648	1715
90883	Verulamium			GB	tgn:7011881;dbp:St_Albans	Verulamium;St. Albans	inhabited places				-0.3667	51.75	POINT (-0.3667 51.75)		tgn:7011881	-51	150
90884	Vesali				dbp:Vaishali_(ancient_city)	Vesali	inhabited places				85.13	25.99	POINT (85.13 25.99)		dbp:Vaishali_(ancient_city)	300	550
90885	Vesontio			FR	loc:n79091187;viaf:126658519;gn:3033123;wd:Q37776;tgn:7008356;whg:82057	Vesontio;Besangon	inhabited places				6.018152	47.248778	POINT (6.018152 47.248778)		tgn:7008356	-51	150
90886	Vesta, Temple of			IT		Vesta, Temple of	single built work									300	300
90887	Vestini			IT	viaf:236572903;tgn:7037211;gn:6539529;dbp:Vestini	Vestini	cultural group				7.95	45.383333333	POINT (7.95 45.383333333)		wd:Q10346		
90888	Vetera			DE	tgn:7004944;dbp:Xanten	Vetera	cantonment				6.45389	51.6622	POINT (6.45389 51.6622)		dbp:Xanten	-51	150
90889	Vetulonia			IT	tgn:7006189;dbp:Vetulonia	Vetulonia	inhabited places				10.966667	42.85	POINT (10.966667 42.85)		tgn:7006189	-240	-240
90890	Viborg			RU	tgn:7010097	Viborg	inhabited places				28.6833	60.75	POINT (28.6833 60.75)		tgn:7010097	1560	1721
90891	Viborg			DK	tgn:7003440	Viborg	inhabited places				9.4167	56.4667	POINT (9.416700000000001 56.4667)		tgn:7003440	800	1000
90892	Vicenza			IT	viaf:124320756;gn:6541465;loc:n79042228;tgn:7003204;dbp:Vicenza	Vicenza	inhabited places				11.55	45.55	POINT (11.55 45.55)		dbp:Vicenza	1100	1400
90893	Vichy			FR	tgn:7009724;dbp:Vichy	Vichy	inhabited places				3.4267	46.1278	POINT (3.4267 46.1278)		dbp:Vichy	1939	1942
90894	Vichy France			FR	dbp:Vichy_France	Vichy France	region				3.4	46.1667	POINT (3.4 46.1667)		dbp:Vichy_France	1939	1942
90895	Vicksburg			US		Vicksburg	inhabited places									1783	1905
90896	Victoria			BR	tgn:1023347	Victoria;Vitória	inhabited places				-52	-2.8667	POINT (-52 -2.8667)		tgn:1023347	1830	1930
90897	Victoria			CA		Victoria	inhabited places									1783	1905
90898	Victoria			AU	viaf:316750596;tgn:7006238;gn:2145234;loc:n79046608	Victoria	region				144.0	-37.0	POINT (144 -37)		wd:Q36687	1780	1880
